date,city,country,avg_temp_c
10/10/01,Rome,Italy,12.714
10/11/01,Rome,Italy,9.145
10/12/01,Rome,Italy,4.025
11/01/01,Rome,Italy,3.928
11/02/01,Rome,Italy,5.161
11/03/01,Rome,Italy,7.695
11/04/01,Rome,Italy,12.654
11/05/01,Rome,Italy,16.595
11/06/01,Rome,Italy,20.723
11/07/01,Rome,Italy,21.95
11/08/01,Rome,Italy,23.874
11/09/01,Rome,Italy,20.989
11/10/01,Rome,Italy,13.463
11/11/01,Rome,Italy,8.633
11/12/01,Rome,Italy,5.893
12/01/01,Rome,Italy,3.618
12/02/01,Rome,Italy,1.802
12/03/01,Rome,Italy,10.32
12/04/01,Rome,Italy,11.517
12/05/01,Rome,Italy,15.321
12/06/01,Rome,Italy,21.56
12/07/01,Rome,Italy,24.48
12/08/01,Rome,Italy,24.731
12/09/01,Rome,Italy,18.922
12/10/01,Rome,Italy,14.501
12/11/01,Rome,Italy,10.528
12/12/01,Rome,Italy,4.15
13/01/01,Rome,Italy,4.261
13/02/01,Rome,Italy,3.577
13/03/01,Rome,Italy,7.458
13/04/01,Rome,Italy,12.394
13/05/01,Rome,Italy,14.863
13/06/01,Rome,Italy,19.338
13/07/01,Rome,Italy,23.375
13/08/01,Rome,Italy,23.556
13/09/01,Rome,Italy,
00/01/01,São Paulo,Brazil,22.817
00/02/01,São Paulo,Brazil,22.644
00/03/01,São Paulo,Brazil,22.029
00/04/01,São Paulo,Brazil,20.914
00/05/01,São Paulo,Brazil,18.287
00/06/01,São Paulo,Brazil,18.155
00/07/01,São Paulo,Brazil,15.649
00/08/01,São Paulo,Brazil,17.665
00/09/01,São Paulo,Brazil,18.856
00/10/01,São Paulo,Brazil,22.553
00/11/01,São Paulo,Brazil,21.636
00/12/01,São Paulo,Brazil,22.595
01/01/01,São Paulo,Brazil,23.931
01/02/01,São Paulo,Brazil,24.187
01/03/01,São Paulo,Brazil,23.729
01/04/01,São Paulo,Brazil,22.622
01/05/01,São Paulo,Brazil,18.422
01/06/01,São Paulo,Brazil,17.721
01/07/01,São Paulo,Brazil,17.869
01/08/01,São Paulo,Brazil,19.071
01/09/01,São Paulo,Brazil,19.211
01/10/01,São Paulo,Brazil,20.622
01/11/01,São Paulo,Brazil,22.065
01/12/01,São Paulo,Brazil,22.118
02/01/01,São Paulo,Brazil,22.972
02/02/01,São Paulo,Brazil,22.357
02/03/01,São Paulo,Brazil,24.238
02/04/01,São Paulo,Brazil,22.82
02/05/01,São Paulo,Brazil,19.667
02/06/01,São Paulo,Brazil,19.08
02/07/01,São Paulo,Brazil,16.822
02/08/01,São Paulo,Brazil,20.215
02/09/01,São Paulo,Brazil,18.548
02/10/01,São Paulo,Brazil,23.237
02/11/01,São Paulo,Brazil,22.41
02/12/01,São Paulo,Brazil,23.282
03/01/01,São Paulo,Brazil,23.135
03/02/01,São Paulo,Brazil,25.215
03/03/01,São Paulo,Brazil,22.936
03/04/01,São Paulo,Brazil,21.566
03/05/01,São Paulo,Brazil,18.413
03/06/01,São Paulo,Brazil,18.942
03/07/01,São Paulo,Brazil,17.722
03/08/01,São Paulo,Brazil,16.901
03/09/01,São Paulo,Brazil,18.944
03/10/01,São Paulo,Brazil,20.561
03/11/01,São Paulo,Brazil,21.751
03/12/01,São Paulo,Brazil,22.982
04/01/01,São Paulo,Brazil,21.996
04/02/01,São Paulo,Brazil,22.032
04/03/01,São Paulo,Brazil,21.828
04/04/01,São Paulo,Brazil,21.489
04/05/01,São Paulo,Brazil,17.664
04/06/01,São Paulo,Brazil,16.729
04/07/01,São Paulo,Brazil,16.403
04/08/01,São Paulo,Brazil,17.79
04/09/01,São Paulo,Brazil,21.483
04/10/01,São Paulo,Brazil,19.754
04/11/01,São Paulo,Brazil,21.6
04/12/01,São Paulo,Brazil,21.811
05/01/01,São Paulo,Brazil,22.753
05/02/01,São Paulo,Brazil,22.671
05/03/01,São Paulo,Brazil,22.825
05/04/01,São Paulo,Brazil,22.39
05/05/01,São Paulo,Brazil,19.859
05/06/01,São Paulo,Brazil,18.778
05/07/01,São Paulo,Brazil,17.164
05/08/01,São Paulo,Brazil,19.672
05/09/01,São Paulo,Brazil,18.893
05/10/01,São Paulo,Brazil,21.556
05/11/01,São Paulo,Brazil,21.246
05/12/01,São Paulo,Brazil,21.591
06/01/01,São Paulo,Brazil,23.849
06/02/01,São Paulo,Brazil,23.663
06/03/01,São Paulo,Brazil,23.257
06/04/01,São Paulo,Brazil,20.734
06/05/01,São Paulo,Brazil,17.365
06/06/01,São Paulo,Brazil,17.371
06/07/01,São Paulo,Brazil,17.946
06/08/01,São Paulo,Brazil,19.116
06/09/01,São Paulo,Brazil,19.067
06/10/01,São Paulo,Brazil,20.532
06/11/01,São Paulo,Brazil,21.441
06/12/01,São Paulo,Brazil,22.906
07/01/01,São Paulo,Brazil,22.883
07/02/01,São Paulo,Brazil,23.788
07/03/01,São Paulo,Brazil,24.223
07/04/01,São Paulo,Brazil,22.069
07/05/01,São Paulo,Brazil,18.132
07/06/01,São Paulo,Brazil,18.149
07/07/01,São Paulo,Brazil,16.575
07/08/01,São Paulo,Brazil,18.524
07/09/01,São Paulo,Brazil,20.948
07/10/01,São Paulo,Brazil,21.849
07/11/01,São Paulo,Brazil,21.069
07/12/01,São Paulo,Brazil,22.992
08/01/01,São Paulo,Brazil,21.948
08/02/01,São Paulo,Brazil,22.889
08/03/01,São Paulo,Brazil,22.404
08/04/01,São Paulo,Brazil,21.061
08/05/01,São Paulo,Brazil,17.849
08/06/01,São Paulo,Brazil,17.347
08/07/01,São Paulo,Brazil,17.434
08/08/01,São Paulo,Brazil,19.254
08/09/01,São Paulo,Brazil,18.64
08/10/01,São Paulo,Brazil,21.188
08/11/01,São Paulo,Brazil,21.115
08/12/01,São Paulo,Brazil,21.519
09/01/01,São Paulo,Brazil,22.509
09/02/01,São Paulo,Brazil,23.664
09/03/01,São Paulo,Brazil,23.497
09/04/01,São Paulo,Brazil,20.585
09/05/01,São Paulo,Brazil,19.295
09/06/01,São Paulo,Brazil,15.959
09/07/01,São Paulo,Brazil,17.133
09/08/01,São Paulo,Brazil,18.532
09/09/01,São Paulo,Brazil,20.385
09/10/01,São Paulo,Brazil,20.532
09/11/01,São Paulo,Brazil,24.398
09/12/01,São Paulo,Brazil,22.818
10/01/01,São Paulo,Brazil,23.738
10/02/01,São Paulo,Brazil,24.83
10/03/01,São Paulo,Brazil,23.345
10/04/01,São Paulo,Brazil,20.855
10/05/01,São Paulo,Brazil,18.679
10/06/01,São Paulo,Brazil,16.76
10/07/01,São Paulo,Brazil,18.354
10/08/01,São Paulo,Brazil,17.853
10/09/01,São Paulo,Brazil,20.063
10/10/01,São Paulo,Brazil,19.398
10/11/01,São Paulo,Brazil,21.508
10/12/01,São Paulo,Brazil,23.216
11/01/01,São Paulo,Brazil,23.878
11/02/01,São Paulo,Brazil,24.412
11/03/01,São Paulo,Brazil,21.92
11/04/01,São Paulo,Brazil,21.478
11/05/01,São Paulo,Brazil,17.857
11/06/01,São Paulo,Brazil,15.932
11/07/01,São Paulo,Brazil,17.597
11/08/01,São Paulo,Brazil,18.687
11/09/01,São Paulo,Brazil,19.023
11/10/01,São Paulo,Brazil,20.55
11/11/01,São Paulo,Brazil,20.383
11/12/01,São Paulo,Brazil,22.244
12/01/01,São Paulo,Brazil,21.567
12/02/01,São Paulo,Brazil,24.468
12/03/01,São Paulo,Brazil,22.707
12/04/01,São Paulo,Brazil,21.352
12/05/01,São Paulo,Brazil,18.169
12/06/01,São Paulo,Brazil,18.113
12/07/01,São Paulo,Brazil,17.577
12/08/01,São Paulo,Brazil,19.069
12/09/01,São Paulo,Brazil,20.464
12/10/01,São Paulo,Brazil,22.419
12/11/01,São Paulo,Brazil,21.812
12/12/01,São Paulo,Brazil,24.51
13/01/01,São Paulo,Brazil,22.503
13/02/01,São Paulo,Brazil,23.564
13/03/01,São Paulo,Brazil,22.48
13/04/01,São Paulo,Brazil,20.48
13/05/01,São Paulo,Brazil,18.317
13/06/01,São Paulo,Brazil,18.124
13/07/01,São Paulo,Brazil,16.849
13/08/01,São Paulo,Brazil,18.215
13/09/01,São Paulo,Brazil,
00/01/01,Saint Petersburg,Russia,-3.912
00/02/01,Saint Petersburg,Russia,-3.158
00/03/01,Saint Petersburg,Russia,-1.549
00/04/01,Saint Petersburg,Russia,5.79
00/05/01,Saint Petersburg,Russia,8.919
00/06/01,Saint Petersburg,Russia,13.578
00/07/01,Saint Petersburg,Russia,16.887
00/08/01,Saint Petersburg,Russia,15.39
00/09/01,Saint Petersburg,Russia,9.918
00/10/01,Saint Petersburg,Russia,8.507
00/11/01,Saint Petersburg,Russia,3.713
00/12/01,Saint Petersburg,Russia,0.133
01/01/01,Saint Petersburg,Russia,-2.205
01/02/01,Saint Petersburg,Russia,-7.577
01/03/01,Saint Petersburg,Russia,-5.008
01/04/01,Saint Petersburg,Russia,5.808
01/05/01,Saint Petersburg,Russia,8.262
01/06/01,Saint Petersburg,Russia,13.498
01/07/01,Saint Petersburg,Russia,20.199
01/08/01,Saint Petersburg,Russia,15.776
01/09/01,Saint Petersburg,Russia,12.151
01/10/01,Saint Petersburg,Russia,7.332
01/11/01,Saint Petersburg,Russia,-0.153
01/12/01,Saint Petersburg,Russia,-8.521
02/01/01,Saint Petersburg,Russia,-4.191
02/02/01,Saint Petersburg,Russia,-1.154
02/03/01,Saint Petersburg,Russia,-0.347
02/04/01,Saint Petersburg,Russia,3.87
02/05/01,Saint Petersburg,Russia,10.276
02/06/01,Saint Petersburg,Russia,14.95
02/07/01,Saint Petersburg,Russia,18.944
02/08/01,Saint Petersburg,Russia,17.779
02/09/01,Saint Petersburg,Russia,10.923
02/10/01,Saint Petersburg,Russia,1.322
02/11/01,Saint Petersburg,Russia,-1.968
02/12/01,Saint Petersburg,Russia,-9.483
03/01/01,Saint Petersburg,Russia,-10.326
03/02/01,Saint Petersburg,Russia,-6.324
03/03/01,Saint Petersburg,Russia,-2.442
03/04/01,Saint Petersburg,Russia,1.079
03/05/01,Saint Petersburg,Russia,10.033
03/06/01,Saint Petersburg,Russia,11.515
03/07/01,Saint Petersburg,Russia,19.782
03/08/01,Saint Petersburg,Russia,15.741
03/09/01,Saint Petersburg,Russia,11.667
03/10/01,Saint Petersburg,Russia,4.769
03/11/01,Saint Petersburg,Russia,3.059
03/12/01,Saint Petersburg,Russia,-0.384
04/01/01,Saint Petersburg,Russia,-8.307
04/02/01,Saint Petersburg,Russia,-6.036
04/03/01,Saint Petersburg,Russia,-1.549
04/04/01,Saint Petersburg,Russia,3.121
04/05/01,Saint Petersburg,Russia,8.911
04/06/01,Saint Petersburg,Russia,12.673
04/07/01,Saint Petersburg,Russia,16.845
04/08/01,Saint Petersburg,Russia,16.688
04/09/01,Saint Petersburg,Russia,12.618
04/10/01,Saint Petersburg,Russia,6.241
04/11/01,Saint Petersburg,Russia,0.48
04/12/01,Saint Petersburg,Russia,-0.321
05/01/01,Saint Petersburg,Russia,-1.55
05/02/01,Saint Petersburg,Russia,-7.123
05/03/01,Saint Petersburg,Russia,-7.203
05/04/01,Saint Petersburg,Russia,3.148
05/05/01,Saint Petersburg,Russia,9.154
05/06/01,Saint Petersburg,Russia,13.616
05/07/01,Saint Petersburg,Russia,18.366
05/08/01,Saint Petersburg,Russia,16.743
05/09/01,Saint Petersburg,Russia,12.811
05/10/01,Saint Petersburg,Russia,7.49
05/11/01,Saint Petersburg,Russia,4.239
05/12/01,Saint Petersburg,Russia,-3.052
06/01/01,Saint Petersburg,Russia,-5.805
06/02/01,Saint Petersburg,Russia,-11.228
06/03/01,Saint Petersburg,Russia,-7.137
06/04/01,Saint Petersburg,Russia,3.286
06/05/01,Saint Petersburg,Russia,9.414
06/06/01,Saint Petersburg,Russia,15.023
06/07/01,Saint Petersburg,Russia,17.581
06/08/01,Saint Petersburg,Russia,17.747
06/09/01,Saint Petersburg,Russia,13.475
06/10/01,Saint Petersburg,Russia,7.832
06/11/01,Saint Petersburg,Russia,2.136
06/12/01,Saint Petersburg,Russia,3.375
07/01/01,Saint Petersburg,Russia,-2.658
07/02/01,Saint Petersburg,Russia,-11.762
07/03/01,Saint Petersburg,Russia,2.493
07/04/01,Saint Petersburg,Russia,3.829
07/05/01,Saint Petersburg,Russia,10.062
07/06/01,Saint Petersburg,Russia,14.191
07/07/01,Saint Petersburg,Russia,16.868
07/08/01,Saint Petersburg,Russia,17.906
07/09/01,Saint Petersburg,Russia,11.2
07/10/01,Saint Petersburg,Russia,7.209
07/11/01,Saint Petersburg,Russia,0.226
07/12/01,Saint Petersburg,Russia,1.395
08/01/01,Saint Petersburg,Russia,-1.501
08/02/01,Saint Petersburg,Russia,-0.621
08/03/01,Saint Petersburg,Russia,-1.068
08/04/01,Saint Petersburg,Russia,4.865
08/05/01,Saint Petersburg,Russia,8.905
08/06/01,Saint Petersburg,Russia,13.135
08/07/01,Saint Petersburg,Russia,16.221
08/08/01,Saint Petersburg,Russia,15.011
08/09/01,Saint Petersburg,Russia,10.031
08/10/01,Saint Petersburg,Russia,8.432
08/11/01,Saint Petersburg,Russia,3.424
08/12/01,Saint Petersburg,Russia,0.067
09/01/01,Saint Petersburg,Russia,-3.85
09/02/01,Saint Petersburg,Russia,-5.31
09/03/01,Saint Petersburg,Russia,-2.165
09/04/01,Saint Petersburg,Russia,2.904
09/05/01,Saint Petersburg,Russia,10.217
09/06/01,Saint Petersburg,Russia,13.281
09/07/01,Saint Petersburg,Russia,16.663
09/08/01,Saint Petersburg,Russia,15.692
09/09/01,Saint Petersburg,Russia,12.986
09/10/01,Saint Petersburg,Russia,4.119
09/11/01,Saint Petersburg,Russia,2.873
09/12/01,Saint Petersburg,Russia,-5.281
10/01/01,Saint Petersburg,Russia,-13.436
10/02/01,Saint Petersburg,Russia,-9.54
10/03/01,Saint Petersburg,Russia,-3.5
10/04/01,Saint Petersburg,Russia,4.251
10/05/01,Saint Petersburg,Russia,11.441
10/06/01,Saint Petersburg,Russia,13.752
10/07/01,Saint Petersburg,Russia,21.921
10/08/01,Saint Petersburg,Russia,18.015
10/09/01,Saint Petersburg,Russia,11.668
10/10/01,Saint Petersburg,Russia,5.097
10/11/01,Saint Petersburg,Russia,0.126
10/12/01,Saint Petersburg,Russia,-8.916
11/01/01,Saint Petersburg,Russia,-5.934
11/02/01,Saint Petersburg,Russia,-12.393
11/03/01,Saint Petersburg,Russia,-2.72
11/04/01,Saint Petersburg,Russia,4.146
11/05/01,Saint Petersburg,Russia,9.442
11/06/01,Saint Petersburg,Russia,15.823
11/07/01,Saint Petersburg,Russia,20.389
11/08/01,Saint Petersburg,Russia,16.426
11/09/01,Saint Petersburg,Russia,12.704
11/10/01,Saint Petersburg,Russia,7.691
11/11/01,Saint Petersburg,Russia,4.454
11/12/01,Saint Petersburg,Russia,2.647
12/01/01,Saint Petersburg,Russia,-5.211
12/02/01,Saint Petersburg,Russia,-10.957
12/03/01,Saint Petersburg,Russia,-1.624
12/04/01,Saint Petersburg,Russia,2.877
12/05/01,Saint Petersburg,Russia,10.349
12/06/01,Saint Petersburg,Russia,12.955
12/07/01,Saint Petersburg,Russia,17.733
12/08/01,Saint Petersburg,Russia,15.219
12/09/01,Saint Petersburg,Russia,12.251
12/10/01,Saint Petersburg,Russia,6.208
12/11/01,Saint Petersburg,Russia,3.448
12/12/01,Saint Petersburg,Russia,-7.316
13/01/01,Saint Petersburg,Russia,-6.218
13/02/01,Saint Petersburg,Russia,-3.228
13/03/01,Saint Petersburg,Russia,-8.178
13/04/01,Saint Petersburg,Russia,2.167
13/05/01,Saint Petersburg,Russia,12.355
13/06/01,Saint Petersburg,Russia,17.185
13/07/01,Saint Petersburg,Russia,17.234
13/08/01,Saint Petersburg,Russia,17.153
13/09/01,Saint Petersburg,Russia,
00/01/01,Salvador,Brazil,26.525
00/02/01,Salvador,Brazil,26.917
00/03/01,Salvador,Brazil,26.625
00/04/01,Salvador,Brazil,25.989
00/05/01,Salvador,Brazil,25.516
00/06/01,Salvador,Brazil,24.606
00/07/01,Salvador,Brazil,23.783
00/08/01,Salvador,Brazil,23.528
00/09/01,Salvador,Brazil,24.091
00/10/01,Salvador,Brazil,25.114
00/11/01,Salvador,Brazil,25.701
00/12/01,Salvador,Brazil,25.825
01/01/01,Salvador,Brazil,26.402
01/02/01,Salvador,Brazil,27.583
01/03/01,Salvador,Brazil,27.018
01/04/01,Salvador,Brazil,26.696
01/05/01,Salvador,Brazil,26.307
01/06/01,Salvador,Brazil,24.52
01/07/01,Salvador,Brazil,24.03
01/08/01,Salvador,Brazil,23.453
01/09/01,Salvador,Brazil,24.168
01/10/01,Salvador,Brazil,24.515
01/11/01,Salvador,Brazil,26.223
01/12/01,Salvador,Brazil,26.2
02/01/01,Salvador,Brazil,25.99
02/02/01,Salvador,Brazil,26.609
02/03/01,Salvador,Brazil,26.98
02/04/01,Salvador,Brazil,26.584
02/05/01,Salvador,Brazil,25.593
02/06/01,Salvador,Brazil,24.85
02/07/01,Salvador,Brazil,24.102
02/08/01,Salvador,Brazil,23.948
02/09/01,Salvador,Brazil,24.361
02/10/01,Salvador,Brazil,25.161
02/11/01,Salvador,Brazil,25.976
02/12/01,Salvador,Brazil,26.572
03/01/01,Salvador,Brazil,27.288
03/02/01,Salvador,Brazil,27.31
03/03/01,Salvador,Brazil,27.354
03/04/01,Salvador,Brazil,26.774
03/05/01,Salvador,Brazil,25.56
03/06/01,Salvador,Brazil,24.516
03/07/01,Salvador,Brazil,23.81
03/08/01,Salvador,Brazil,23.721
03/09/01,Salvador,Brazil,24.087
03/10/01,Salvador,Brazil,24.673
03/11/01,Salvador,Brazil,26.165
03/12/01,Salvador,Brazil,26.851
04/01/01,Salvador,Brazil,26.436
04/02/01,Salvador,Brazil,26.725
04/03/01,Salvador,Brazil,26.488
04/04/01,Salvador,Brazil,26.129
04/05/01,Salvador,Brazil,25.513
04/06/01,Salvador,Brazil,24.455
04/07/01,Salvador,Brazil,23.461
04/08/01,Salvador,Brazil,23.474
04/09/01,Salvador,Brazil,24.422
04/10/01,Salvador,Brazil,24.947
04/11/01,Salvador,Brazil,25.828
04/12/01,Salvador,Brazil,26.512
05/01/01,Salvador,Brazil,27.157
05/02/01,Salvador,Brazil,27.153
05/03/01,Salvador,Brazil,27.457
05/04/01,Salvador,Brazil,26.289
05/05/01,Salvador,Brazil,25.861
05/06/01,Salvador,Brazil,24.767
05/07/01,Salvador,Brazil,23.697
05/08/01,Salvador,Brazil,23.974
05/09/01,Salvador,Brazil,24.612
05/10/01,Salvador,Brazil,25.673
05/11/01,Salvador,Brazil,25.652
05/12/01,Salvador,Brazil,26.073
06/01/01,Salvador,Brazil,26.756
06/02/01,Salvador,Brazil,27.946
06/03/01,Salvador,Brazil,27.504
06/04/01,Salvador,Brazil,26.085
06/05/01,Salvador,Brazil,25.018
06/06/01,Salvador,Brazil,23.804
06/07/01,Salvador,Brazil,23.251
06/08/01,Salvador,Brazil,24.077
06/09/01,Salvador,Brazil,24.151
06/10/01,Salvador,Brazil,24.604
06/11/01,Salvador,Brazil,25.281
06/12/01,Salvador,Brazil,26.437
07/01/01,Salvador,Brazil,27.364
07/02/01,Salvador,Brazil,26.543
07/03/01,Salvador,Brazil,26.828
07/04/01,Salvador,Brazil,26.492
07/05/01,Salvador,Brazil,25.5
07/06/01,Salvador,Brazil,24.531
07/07/01,Salvador,Brazil,24.254
07/08/01,Salvador,Brazil,23.675
07/09/01,Salvador,Brazil,23.746
07/10/01,Salvador,Brazil,24.585
07/11/01,Salvador,Brazil,25.907
07/12/01,Salvador,Brazil,25.836
08/01/01,Salvador,Brazil,26.497
08/02/01,Salvador,Brazil,26.884
08/03/01,Salvador,Brazil,27.179
08/04/01,Salvador,Brazil,26.912
08/05/01,Salvador,Brazil,25.618
08/06/01,Salvador,Brazil,24.353
08/07/01,Salvador,Brazil,23.503
08/08/01,Salvador,Brazil,23.874
08/09/01,Salvador,Brazil,24.442
08/10/01,Salvador,Brazil,25.45
08/11/01,Salvador,Brazil,26.044
08/12/01,Salvador,Brazil,25.769
09/01/01,Salvador,Brazil,26.996
09/02/01,Salvador,Brazil,27.188
09/03/01,Salvador,Brazil,27.91
09/04/01,Salvador,Brazil,26.337
09/05/01,Salvador,Brazil,25.342
09/06/01,Salvador,Brazil,25.004
09/07/01,Salvador,Brazil,24.723
09/08/01,Salvador,Brazil,24.447
09/09/01,Salvador,Brazil,25.378
09/10/01,Salvador,Brazil,25.387
09/11/01,Salvador,Brazil,26.218
09/12/01,Salvador,Brazil,27.067
10/01/01,Salvador,Brazil,27.466
10/02/01,Salvador,Brazil,28.126
10/03/01,Salvador,Brazil,27.733
10/04/01,Salvador,Brazil,26.351
10/05/01,Salvador,Brazil,26.156
10/06/01,Salvador,Brazil,24.626
10/07/01,Salvador,Brazil,23.772
10/08/01,Salvador,Brazil,23.191
10/09/01,Salvador,Brazil,24.02
10/10/01,Salvador,Brazil,25.501
10/11/01,Salvador,Brazil,26.116
10/12/01,Salvador,Brazil,26.265
11/01/01,Salvador,Brazil,26.423
11/02/01,Salvador,Brazil,27.381
11/03/01,Salvador,Brazil,27.284
11/04/01,Salvador,Brazil,26.283
11/05/01,Salvador,Brazil,25.075
11/06/01,Salvador,Brazil,24.344
11/07/01,Salvador,Brazil,23.726
11/08/01,Salvador,Brazil,24.013
11/09/01,Salvador,Brazil,23.541
11/10/01,Salvador,Brazil,24.58
11/11/01,Salvador,Brazil,24.67
11/12/01,Salvador,Brazil,26.084
12/01/01,Salvador,Brazil,26.841
12/02/01,Salvador,Brazil,26.912
12/03/01,Salvador,Brazil,27.28
12/04/01,Salvador,Brazil,27.008
12/05/01,Salvador,Brazil,25.372
12/06/01,Salvador,Brazil,25.101
12/07/01,Salvador,Brazil,24.082
12/08/01,Salvador,Brazil,23.529
12/09/01,Salvador,Brazil,24.429
12/10/01,Salvador,Brazil,24.764
12/11/01,Salvador,Brazil,25.556
12/12/01,Salvador,Brazil,26.906
13/01/01,Salvador,Brazil,27.197
13/02/01,Salvador,Brazil,27.932
13/03/01,Salvador,Brazil,28.213
13/04/01,Salvador,Brazil,26.651
13/05/01,Salvador,Brazil,25.757
13/06/01,Salvador,Brazil,25.007
13/07/01,Salvador,Brazil,24.419
13/08/01,Salvador,Brazil,23.928
13/09/01,Salvador,Brazil,
00/01/01,Santiago,Chile,12.444
00/02/01,Santiago,Chile,11.47
00/03/01,Santiago,Chile,9.389
00/04/01,Santiago,Chile,6.735
00/05/01,Santiago,Chile,2.347
00/06/01,Santiago,Chile,0.458
00/07/01,Santiago,Chile,-1.403
00/08/01,Santiago,Chile,0.992
00/09/01,Santiago,Chile,2.464
00/10/01,Santiago,Chile,5.927
00/11/01,Santiago,Chile,8.461
00/12/01,Santiago,Chile,12.089
01/01/01,Santiago,Chile,12.947
01/02/01,Santiago,Chile,13.548
01/03/01,Santiago,Chile,10.593
01/04/01,Santiago,Chile,6.024
01/05/01,Santiago,Chile,2.306
01/06/01,Santiago,Chile,-0.195
01/07/01,Santiago,Chile,0.145
01/08/01,Santiago,Chile,1.887
01/09/01,Santiago,Chile,2.358
01/10/01,Santiago,Chile,6.143
01/11/01,Santiago,Chile,8.93
01/12/01,Santiago,Chile,12.29
02/01/01,Santiago,Chile,12.438
02/02/01,Santiago,Chile,11.682
02/03/01,Santiago,Chile,10.917
02/04/01,Santiago,Chile,6.186
02/05/01,Santiago,Chile,3.586
02/06/01,Santiago,Chile,-1.452
02/07/01,Santiago,Chile,-0.369
02/08/01,Santiago,Chile,1.769
02/09/01,Santiago,Chile,3.712
02/10/01,Santiago,Chile,6.425
02/11/01,Santiago,Chile,9.24
02/12/01,Santiago,Chile,10.869
03/01/01,Santiago,Chile,13.47
03/02/01,Santiago,Chile,12.154
03/03/01,Santiago,Chile,10.753
03/04/01,Santiago,Chile,6.344
03/05/01,Santiago,Chile,3.041
03/06/01,Santiago,Chile,1.998
03/07/01,Santiago,Chile,-0.75
03/08/01,Santiago,Chile,0.688
03/09/01,Santiago,Chile,4.106
03/10/01,Santiago,Chile,7.969
03/11/01,Santiago,Chile,10.448
03/12/01,Santiago,Chile,11.066
04/01/01,Santiago,Chile,13.377
04/02/01,Santiago,Chile,11.655
04/03/01,Santiago,Chile,11.395
04/04/01,Santiago,Chile,6.892
04/05/01,Santiago,Chile,0.971
04/06/01,Santiago,Chile,0.315
04/07/01,Santiago,Chile,-0.48
04/08/01,Santiago,Chile,1.184
04/09/01,Santiago,Chile,4.136
04/10/01,Santiago,Chile,5.82
04/11/01,Santiago,Chile,8.414
04/12/01,Santiago,Chile,12.117
05/01/01,Santiago,Chile,12.776
05/02/01,Santiago,Chile,12.348
05/03/01,Santiago,Chile,10.151
05/04/01,Santiago,Chile,5.706
05/05/01,Santiago,Chile,2.421
05/06/01,Santiago,Chile,0.97
05/07/01,Santiago,Chile,-0.175
05/08/01,Santiago,Chile,1.179
05/09/01,Santiago,Chile,1.982
05/10/01,Santiago,Chile,5.333
05/11/01,Santiago,Chile,10.185
05/12/01,Santiago,Chile,11.793
06/01/01,Santiago,Chile,13.775
06/02/01,Santiago,Chile,12.347
06/03/01,Santiago,Chile,9.843
06/04/01,Santiago,Chile,6.721
06/05/01,Santiago,Chile,2.808
06/06/01,Santiago,Chile,1.357
06/07/01,Santiago,Chile,1.3
06/08/01,Santiago,Chile,1.773
06/09/01,Santiago,Chile,3.9
06/10/01,Santiago,Chile,7.008
06/11/01,Santiago,Chile,9.189
06/12/01,Santiago,Chile,12.046
07/01/01,Santiago,Chile,12.938
07/02/01,Santiago,Chile,11.625
07/03/01,Santiago,Chile,9.894
07/04/01,Santiago,Chile,6.19
07/05/01,Santiago,Chile,1.029
07/06/01,Santiago,Chile,-1.684
07/07/01,Santiago,Chile,-1.915
07/08/01,Santiago,Chile,-2.222
07/09/01,Santiago,Chile,2.813
07/10/01,Santiago,Chile,6.398
07/11/01,Santiago,Chile,9.331
07/12/01,Santiago,Chile,11.734
08/01/01,Santiago,Chile,13.23
08/02/01,Santiago,Chile,12.526
08/03/01,Santiago,Chile,10.527
08/04/01,Santiago,Chile,6.545
08/05/01,Santiago,Chile,2.865
08/06/01,Santiago,Chile,-1.07
08/07/01,Santiago,Chile,0.257
08/08/01,Santiago,Chile,1.175
08/09/01,Santiago,Chile,3.207
08/10/01,Santiago,Chile,6.451
08/11/01,Santiago,Chile,10.832
08/12/01,Santiago,Chile,12.267
09/01/01,Santiago,Chile,13.046
09/02/01,Santiago,Chile,12.77
09/03/01,Santiago,Chile,11.87
09/04/01,Santiago,Chile,8.686
09/05/01,Santiago,Chile,3.934
09/06/01,Santiago,Chile,0.028
09/07/01,Santiago,Chile,-1.139
09/08/01,Santiago,Chile,2.283
09/09/01,Santiago,Chile,1.684
09/10/01,Santiago,Chile,6.597
09/11/01,Santiago,Chile,9.138
09/12/01,Santiago,Chile,11.549
10/01/01,Santiago,Chile,13.788
10/02/01,Santiago,Chile,12.219
10/03/01,Santiago,Chile,11.596
10/04/01,Santiago,Chile,6.022
10/05/01,Santiago,Chile,2.705
10/06/01,Santiago,Chile,-0.14
10/07/01,Santiago,Chile,-2.411
10/08/01,Santiago,Chile,0.32
10/09/01,Santiago,Chile,3.352
10/10/01,Santiago,Chile,5.894
10/11/01,Santiago,Chile,9.185
10/12/01,Santiago,Chile,11.064
11/01/01,Santiago,Chile,12.912
11/02/01,Santiago,Chile,11.752
11/03/01,Santiago,Chile,10.142
11/04/01,Santiago,Chile,6.855
11/05/01,Santiago,Chile,2.652
11/06/01,Santiago,Chile,-0.609
11/07/01,Santiago,Chile,-1.692
11/08/01,Santiago,Chile,0.101
11/09/01,Santiago,Chile,4.656
11/10/01,Santiago,Chile,5.954
11/11/01,Santiago,Chile,9.987
